city_label,day,weather_desc,feels_like,lat_x,lon_x,weather_desc_score,best_cities,size,name,rating,desc,url,lat_y,lon_y,top_hotel
Cassis,07-02-2023,overcast clouds,6.16,43.214,5.5396,4,10.16,100,"L’Aiguade, appartement d'exception à Cassis",10.0,"Offering a terrace and garden view, L’Aiguade, appartement d'exception à Cassis is located in Cassis",https://www.booking.com/hotel/fr/aiguade-appartement-d-exception-a-cassis.en-gb.html?,43.2141,5.5338,1
Cassis,07-02-2023,overcast clouds,6.16,43.214,5.5396,4,10.16,100,Cassisdream,8.0,"Situated in Cassis, Cassisdream features accommodation with a balcony and free WiFi. ",https://www.booking.com/hotel/fr/cassisdream.en-gb.html?,43.2136,5.5402,0
Cassis,07-02-2023,overcast clouds,6.16,43.214,5.5396,4,10.16,100,Le Canaillou par Dodo-a-Cassis,8.2,"Le Canaillou par Dodo-a-Cassis is situated in Cassis, 300 metres from Anse de Corton Beach, 600 metr",https://www.booking.com/hotel/fr/front-de-mer-600m-du-port-piscine-parking.en-gb.html?,43.2117,5.5423,1
Cassis,07-02-2023,overcast clouds,6.16,43.214,5.5396,4,10.16,100,Home Cassis - Maison Les Calanques - Piscine chauffée,7.5,"Home Cassis, situated 1 km from the port of Cassis, is a residence of 4 apartments with a shared swi",https://www.booking.com/hotel/fr/home-cassis.en-gb.html?,43.2118,5.5247,0
Cassis,07-02-2023,overcast clouds,6.16,43.214,5.5396,4,10.16,100,La Villa De Port-Miou,8.1,Situated in Cassis in the Provence-Alpes-Côte d'Azur region and Bestouan reachable within 700 metres,https://www.booking.com/hotel/fr/la-villa-de-port-miou.en-gb.html?,43.2116,5.5237,1
Cassis,07-02-2023,overcast clouds,6.16,43.214,5.5396,4,10.16,100,Jardin Privé ds le Centre de Cassis - Parking - Plage à 500m,8.8,"Boasting a garden, a terrace, and a casino, Jardin Privé ds le Centre de Cassis - Parking - Plage à ",https://www.booking.com/hotel/fr/cassis-jardin-prive-ds-le-centre-parking-plage-a-500m.en-gb.html?,43.2161,5.5449,1
Cassis,07-02-2023,overcast clouds,6.16,43.214,5.5396,4,10.16,100,Le Bellavista,8.0,"Boasting city views, Le Bellavista features accommodation with a terrace and a balcony, around 500 m",https://www.booking.com/hotel/fr/le-bellavista.en-gb.html?,43.2159,5.5388,0
Cassis,07-02-2023,overcast clouds,6.16,43.214,5.5396,4,10.16,100,Home Cassis - Maison Mediterrannee - Piscine chauffée,8.1,"Featuring a swimming pool, a garden, a terrace and views of the city, Home Cassis - Maison Mediterra",https://www.booking.com/hotel/fr/home-cassis-maison-mediterrannee.en-gb.html?,43.2198,5.5375,1
Chateau du Haut Koenigsbourg,02-02-2023,overcast clouds,0.31,48.2495,7.3443,4,4.31,10,Hôtel Berceau Du Vigneron,8.3,The Berceau Du Vigneron is located in the heart of the Alsace vineyard 7 kilometres west of Colmar. ,https://www.booking.com/hotel/fr/berceau-du-vigneron.en-gb.html?,48.0862,7.2772,0
Chateau du Haut Koenigsbourg,02-02-2023,overcast clouds,0.31,48.2495,7.3443,4,4.31,10,B&B HOTEL Colmar Vignobles Ouest,7.1,"Featuring free, high-speed WiFi throughout the property, B&B Hôtel Colmar offers pet-friendly accomm",https://www.booking.com/hotel/fr/b-amp-b-colmar-wintzenheim2.en-gb.html?,48.0839,7.3137,0
Chateau du Haut Koenigsbourg,02-02-2023,overcast clouds,0.31,48.2495,7.3443,4,4.31,10,Hotel Marchal,7.9,"In the heart of the Massif du Hohwald, this hotel invites you for a relaxing and cosy moment Should",https://www.booking.com/hotel/fr/marchal.en-gb.html?,48.4009,7.3291,0
Chateau du Haut Koenigsbourg,02-02-2023,overcast clouds,0.31,48.2495,7.3443,4,4.31,10,Brit Hotel et Spa COLMAR EAST,8.6,,https://www.booking.com/hotel/fr/relais-du-ried.en-gb.html?,48.0924,7.4331,0
Chateau du Haut Koenigsbourg,02-02-2023,overcast clouds,0.31,48.2495,7.3443,4,4.31,10,A la Maison Rouge Hôtel & Restaurant,7.9,"The hotel Maison Rouge is located in Barr, on the wine road close to Strasbourg, it is set in a typi",https://www.booking.com/hotel/fr/logis-a-la-maison-rouge.en-gb.html?,48.4071,7.4534,0
Chateau du Haut Koenigsbourg,02-02-2023,overcast clouds,0.31,48.2495,7.3443,4,4.31,10,Hôtel Le Mittelwihr,8.7,"Boasting an ideal location on the Wine Route, Hotel Le Mittelwihr offers a warm and friendly welcome",https://www.booking.com/hotel/fr/le-mittelwihr.en-gb.html?,48.1506,7.3205,0
Chateau du Haut Koenigsbourg,02-02-2023,overcast clouds,0.31,48.2495,7.3443,4,4.31,10,Hotel Elisabeth,8.4,"Hotel Elisabeth is located in La Vancelle, just 3 km from Château de Frankenbourg and 14 km from the",https://www.booking.com/hotel/fr/elisabeth.en-gb.html?,48.2841,7.3021,0
Chateau du Haut Koenigsbourg,02-02-2023,overcast clouds,0.31,48.2495,7.3443,4,4.31,10,Hôtel du Haut Koenigsbourg - calme et nature,9.0,,https://www.booking.com/hotel/fr/le-haut-koenigsbourg.en-gb.html?,48.2316,7.3022,0
Chateau du Haut Koenigsbourg,02-02-2023,overcast clouds,0.31,48.2495,7.3443,4,4.31,10,L'Abbaye d'Alspach,8.7,"Located in the heart of the medieval town of Kientzheim, the original architecture at this former co",https://www.booking.com/hotel/fr/abbaye-d-alspach.en-gb.html?,48.1367,7.2855,0
Chateau du Haut Koenigsbourg,02-02-2023,overcast clouds,0.31,48.2495,7.3443,4,4.31,10,"The Originals Boutique, Hôtel Le Kastelberg, Obernai",8.1,"The Originals Boutique, Hôtel Le Kastelberg, Obernai is located in the famous Kasterlberg Grand Cru ",https://www.booking.com/hotel/fr/kastelberg.en-gb.html?,48.3875,7.4203,0
Chateau du Haut Koenigsbourg,02-02-2023,overcast clouds,0.31,48.2495,7.3443,4,4.31,10,Hotel La Mirabelle,9.0,,https://www.booking.com/hotel/de/quot-la-mirabelle-quot.en-gb.html?,48.2258,7.7124,0
Chateau du Haut Koenigsbourg,02-02-2023,overcast clouds,0.31,48.2495,7.3443,4,4.31,10,TIPTOP Hotel Garni Pfauen,8.3,,https://www.booking.com/hotel/de/garni-pfauen.en-gb.html?,48.1422,7.7021,0
Chateau du Haut Koenigsbourg,02-02-2023,overcast clouds,0.31,48.2495,7.3443,4,4.31,10,Hotel Le Mandelberg,9.1,"The Hotel Le Mandelberg is located at the foot of a hill in the village of Mittelwihr, in the heart ",https://www.booking.com/hotel/fr/le-mandelberg.en-gb.html?,48.1524,7.3217,0
Chateau du Haut Koenigsbourg,02-02-2023,overcast clouds,0.31,48.2495,7.3443,4,4.31,10,Hotel Restaurant Dontenville,8.5,"Hotel Dontenville is located in the heart of Chatenois, in the Alsace region. It offers free Wi-Fi a",https://www.booking.com/hotel/fr/dontenville.en-gb.html?,48.2702,7.3997,0
Chateau du Haut Koenigsbourg,02-02-2023,overcast clouds,0.31,48.2495,7.3443,4,4.31,10,Hotel Au Parc des Cigognes,8.1,"Located in Kintzheim, 200 metres from Cigoland, Hotel Au Parc des Cigognes provides accommodation wi",https://www.booking.com/hotel/fr/au-parc-des-cigognes.en-gb.html?,48.255,7.4093,0
Chateau du Haut Koenigsbourg,02-02-2023,overcast clouds,0.31,48.2495,7.3443,4,4.31,10,"Hôtel Restaurant Le Verger des Châteaux, The Originals Relais",7.9,,https://www.booking.com/hotel/fr/le-verger-des-chateaux.en-gb.html?,48.3066,7.4195,0
Chateau du Haut Koenigsbourg,02-02-2023,overcast clouds,0.31,48.2495,7.3443,4,4.31,10,Hotel Wistub Aux Mines d'Argents - Room Service Disponible,8.3,This hotel is set within a garden in Sainte-Marie-aux-Mines in the Alsace region. ,https://www.booking.com/hotel/fr/wistub-aux-mines-d-argents.en-gb.html?,48.2455,7.1833,0
Chateau du Haut Koenigsbourg,02-02-2023,overcast clouds,0.31,48.2495,7.3443,4,4.31,10,Au Fief du Château,9.1,"Au Fief du Château features a terrace, bar and on-site dining in Orschwiller. This 2-star hotel offe",https://www.booking.com/hotel/fr/au-fief-du-chateau.en-gb.html?,48.2414,7.3823,0
Chateau du Haut Koenigsbourg,02-02-2023,overcast clouds,0.31,48.2495,7.3443,4,4.31,10,Fast Hotel Colmar Houssen,7.1,The Fast Hotel Colmar Houssen is located 6.8 km away from the centre of Colmar on the famous Alsace ,https://www.booking.com/hotel/fr/fast-colmar-houssen.en-gb.html?,48.1285,7.3615,0
Chateau du Haut Koenigsbourg,02-02-2023,overcast clouds,0.31,48.2495,7.3443,4,4.31,10,Alexain Hotel Restaurant & Wellness - Colmar Ouest,7.4,"Located in Trois-Épis, Alexain Hotel Restaurant & Wellness - Colmar Ouest Restaurant & Wellness is o",https://www.booking.com/hotel/fr/ha-tel-restaurant-l-alexian.en-gb.html?,48.0996,7.2347,0
Chateau du Haut Koenigsbourg,02-02-2023,overcast clouds,0.31,48.2495,7.3443,4,4.31,10,Hôtel Le Manoir,7.9,,https://www.booking.com/hotel/fr/manoir.en-gb.html?,48.406,7.4496,0
Chateau du Haut Koenigsbourg,02-02-2023,overcast clouds,0.31,48.2495,7.3443,4,4.31,10,B&B Hotel Rust-Ettenheim,8.1,,https://www.booking.com/hotel/de/b-amp-b-rust-ettenheim.en-gb.html?,48.2758,7.7823,0
Chateau du Haut Koenigsbourg,02-02-2023,overcast clouds,0.31,48.2495,7.3443,4,4.31,10,Hotel Kieffer,9.1,"Located on the Alsace Wine Route, Hotel Kieffer offers rooms with free Wi-Fi access and a flat-scree",https://www.booking.com/hotel/fr/restaurant-kieffer.en-gb.html?,48.3639,7.4335,0
Chateau du Haut Koenigsbourg,02-02-2023,overcast clouds,0.31,48.2495,7.3443,4,4.31,10,Gasthof - Hotel Kopf,8.4,"Featuring 2-star accommodation, Gasthof - Hotel Kopf is set in Riegel, 18 km from Europa-Park Main E",https://www.booking.com/hotel/de/gasthof-kopf-riegel.en-gb.html?,48.1514,7.7496,0
Chateau du Haut Koenigsbourg,02-02-2023,overcast clouds,0.31,48.2495,7.3443,4,4.31,10,Première Classe Colmar Nord - Houssen,5.8,"Located in Houssen just off the A35 motorway, Première Classe Colmar Nord – Houssen is a 10-minute d",https://www.booking.com/hotel/fr/premiere-classe-colmar-nord-houssen.en-gb.html?,48.1292,7.3612,0
Chateau du Haut Koenigsbourg,03-02-2023,overcast clouds,1.58,48.2495,7.3443,4,5.58,10,Hôtel Berceau Du Vigneron,8.3,The Berceau Du Vigneron is located in the heart of the Alsace vineyard 7 kilometres west of Colmar. ,https://www.booking.com/hotel/fr/berceau-du-vigneron.en-gb.html?,48.0862,7.2772,0
Chateau du Haut Koenigsbourg,03-02-2023,overcast clouds,1.58,48.2495,7.3443,4,5.58,10,B&B HOTEL Colmar Vignobles Ouest,7.1,"Featuring free, high-speed WiFi throughout the property, B&B Hôtel Colmar offers pet-friendly accomm",https://www.booking.com/hotel/fr/b-amp-b-colmar-wintzenheim2.en-gb.html?,48.0839,7.3137,0
Chateau du Haut Koenigsbourg,03-02-2023,overcast clouds,1.58,48.2495,7.3443,4,5.58,10,Hotel Marchal,7.9,"In the heart of the Massif du Hohwald, this hotel invites you for a relaxing and cosy moment Should",https://www.booking.com/hotel/fr/marchal.en-gb.html?,48.4009,7.3291,0
Chateau du Haut Koenigsbourg,03-02-2023,overcast clouds,1.58,48.2495,7.3443,4,5.58,10,Brit Hotel et Spa COLMAR EAST,8.6,,https://www.booking.com/hotel/fr/relais-du-ried.en-gb.html?,48.0924,7.4331,0
Chateau du Haut Koenigsbourg,03-02-2023,overcast clouds,1.58,48.2495,7.3443,4,5.58,10,A la Maison Rouge Hôtel & Restaurant,7.9,"The hotel Maison Rouge is located in Barr, on the wine road close to Strasbourg, it is set in a typi",https://www.booking.com/hotel/fr/logis-a-la-maison-rouge.en-gb.html?,48.4071,7.4534,0
Chateau du Haut Koenigsbourg,03-02-2023,overcast clouds,1.58,48.2495,7.3443,4,5.58,10,Hôtel Le Mittelwihr,8.7,"Boasting an ideal location on the Wine Route, Hotel Le Mittelwihr offers a warm and friendly welcome",https://www.booking.com/hotel/fr/le-mittelwihr.en-gb.html?,48.1506,7.3205,0
Chateau du Haut Koenigsbourg,03-02-2023,overcast clouds,1.58,48.2495,7.3443,4,5.58,10,Hotel Elisabeth,8.4,"Hotel Elisabeth is located in La Vancelle, just 3 km from Château de Frankenbourg and 14 km from the",https://www.booking.com/hotel/fr/elisabeth.en-gb.html?,48.2841,7.3021,0
Chateau du Haut Koenigsbourg,03-02-2023,overcast clouds,1.58,48.2495,7.3443,4,5.58,10,Hôtel du Haut Koenigsbourg - calme et nature,9.0,,https://www.booking.com/hotel/fr/le-haut-koenigsbourg.en-gb.html?,48.2316,7.3022,0
Chateau du Haut Koenigsbourg,03-02-2023,overcast clouds,1.58,48.2495,7.3443,4,5.58,10,L'Abbaye d'Alspach,8.7,"Located in the heart of the medieval town of Kientzheim, the original architecture at this former co",https://www.booking.com/hotel/fr/abbaye-d-alspach.en-gb.html?,48.1367,7.2855,0
Chateau du Haut Koenigsbourg,03-02-2023,overcast clouds,1.58,48.2495,7.3443,4,5.58,10,"The Originals Boutique, Hôtel Le Kastelberg, Obernai",8.1,"The Originals Boutique, Hôtel Le Kastelberg, Obernai is located in the famous Kasterlberg Grand Cru ",https://www.booking.com/hotel/fr/kastelberg.en-gb.html?,48.3875,7.4203,0
Chateau du Haut Koenigsbourg,03-02-2023,overcast clouds,1.58,48.2495,7.3443,4,5.58,10,Hotel La Mirabelle,9.0,,https://www.booking.com/hotel/de/quot-la-mirabelle-quot.en-gb.html?,48.2258,7.7124,0
Chateau du Haut Koenigsbourg,03-02-2023,overcast clouds,1.58,48.2495,7.3443,4,5.58,10,TIPTOP Hotel Garni Pfauen,8.3,,https://www.booking.com/hotel/de/garni-pfauen.en-gb.html?,48.1422,7.7021,0
Chateau du Haut Koenigsbourg,03-02-2023,overcast clouds,1.58,48.2495,7.3443,4,5.58,10,Hotel Le Mandelberg,9.1,"The Hotel Le Mandelberg is located at the foot of a hill in the village of Mittelwihr, in the heart ",https://www.booking.com/hotel/fr/le-mandelberg.en-gb.html?,48.1524,7.3217,0
Chateau du Haut Koenigsbourg,03-02-2023,overcast clouds,1.58,48.2495,7.3443,4,5.58,10,Hotel Restaurant Dontenville,8.5,"Hotel Dontenville is located in the heart of Chatenois, in the Alsace region. It offers free Wi-Fi a",https://www.booking.com/hotel/fr/dontenville.en-gb.html?,48.2702,7.3997,0
Chateau du Haut Koenigsbourg,03-02-2023,overcast clouds,1.58,48.2495,7.3443,4,5.58,10,Hotel Au Parc des Cigognes,8.1,"Located in Kintzheim, 200 metres from Cigoland, Hotel Au Parc des Cigognes provides accommodation wi",https://www.booking.com/hotel/fr/au-parc-des-cigognes.en-gb.html?,48.255,7.4093,0
Chateau du Haut Koenigsbourg,03-02-2023,overcast clouds,1.58,48.2495,7.3443,4,5.58,10,"Hôtel Restaurant Le Verger des Châteaux, The Originals Relais",7.9,,https://www.booking.com/hotel/fr/le-verger-des-chateaux.en-gb.html?,48.3066,7.4195,0
Chateau du Haut Koenigsbourg,03-02-2023,overcast clouds,1.58,48.2495,7.3443,4,5.58,10,Hotel Wistub Aux Mines d'Argents - Room Service Disponible,8.3,This hotel is set within a garden in Sainte-Marie-aux-Mines in the Alsace region. ,https://www.booking.com/hotel/fr/wistub-aux-mines-d-argents.en-gb.html?,48.2455,7.1833,0
Chateau du Haut Koenigsbourg,03-02-2023,overcast clouds,1.58,48.2495,7.3443,4,5.58,10,Au Fief du Château,9.1,"Au Fief du Château features a terrace, bar and on-site dining in Orschwiller. This 2-star hotel offe",https://www.booking.com/hotel/fr/au-fief-du-chateau.en-gb.html?,48.2414,7.3823,0
Chateau du Haut Koenigsbourg,03-02-2023,overcast clouds,1.58,48.2495,7.3443,4,5.58,10,Fast Hotel Colmar Houssen,7.1,The Fast Hotel Colmar Houssen is located 6.8 km away from the centre of Colmar on the famous Alsace ,https://www.booking.com/hotel/fr/fast-colmar-houssen.en-gb.html?,48.1285,7.3615,0
Chateau du Haut Koenigsbourg,03-02-2023,overcast clouds,1.58,48.2495,7.3443,4,5.58,10,Alexain Hotel Restaurant & Wellness - Colmar Ouest,7.4,"Located in Trois-Épis, Alexain Hotel Restaurant & Wellness - Colmar Ouest Restaurant & Wellness is o",https://www.booking.com/hotel/fr/ha-tel-restaurant-l-alexian.en-gb.html?,48.0996,7.2347,0
Chateau du Haut Koenigsbourg,03-02-2023,overcast clouds,1.58,48.2495,7.3443,4,5.58,10,Hôtel Le Manoir,7.9,,https://www.booking.com/hotel/fr/manoir.en-gb.html?,48.406,7.4496,0
Chateau du Haut Koenigsbourg,03-02-2023,overcast clouds,1.58,48.2495,7.3443,4,5.58,10,B&B Hotel Rust-Ettenheim,8.1,,https://www.booking.com/hotel/de/b-amp-b-rust-ettenheim.en-gb.html?,48.2758,7.7823,0
Chateau du Haut Koenigsbourg,03-02-2023,overcast clouds,1.58,48.2495,7.3443,4,5.58,10,Hotel Kieffer,9.1,"Located on the Alsace Wine Route, Hotel Kieffer offers rooms with free Wi-Fi access and a flat-scree",https://www.booking.com/hotel/fr/restaurant-kieffer.en-gb.html?,48.3639,7.4335,0
Chateau du Haut Koenigsbourg,03-02-2023,overcast clouds,1.58,48.2495,7.3443,4,5.58,10,Gasthof - Hotel Kopf,8.4,"Featuring 2-star accommodation, Gasthof - Hotel Kopf is set in Riegel, 18 km from Europa-Park Main E",https://www.booking.com/hotel/de/gasthof-kopf-riegel.en-gb.html?,48.1514,7.7496,0
Chateau du Haut Koenigsbourg,03-02-2023,overcast clouds,1.58,48.2495,7.3443,4,5.58,10,Première Classe Colmar Nord - Houssen,5.8,"Located in Houssen just off the A35 motorway, Première Classe Colmar Nord – Houssen is a 10-minute d",https://www.booking.com/hotel/fr/premiere-classe-colmar-nord-houssen.en-gb.html?,48.1292,7.3612,0
Chateau du Haut Koenigsbourg,04-02-2023,overcast clouds,3.69,48.2495,7.3443,4,7.6899999999999995,10,Hôtel Berceau Du Vigneron,8.3,The Berceau Du Vigneron is located in the heart of the Alsace vineyard 7 kilometres west of Colmar. ,https://www.booking.com/hotel/fr/berceau-du-vigneron.en-gb.html?,48.0862,7.2772,0
Chateau du Haut Koenigsbourg,04-02-2023,overcast clouds,3.69,48.2495,7.3443,4,7.6899999999999995,10,B&B HOTEL Colmar Vignobles Ouest,7.1,"Featuring free, high-speed WiFi throughout the property, B&B Hôtel Colmar offers pet-friendly accomm",https://www.booking.com/hotel/fr/b-amp-b-colmar-wintzenheim2.en-gb.html?,48.0839,7.3137,0
Chateau du Haut Koenigsbourg,04-02-2023,overcast clouds,3.69,48.2495,7.3443,4,7.6899999999999995,10,Hotel Marchal,7.9,"In the heart of the Massif du Hohwald, this hotel invites you for a relaxing and cosy moment Should",https://www.booking.com/hotel/fr/marchal.en-gb.html?,48.4009,7.3291,0
Chateau du Haut Koenigsbourg,04-02-2023,overcast clouds,3.69,48.2495,7.3443,4,7.6899999999999995,10,Brit Hotel et Spa COLMAR EAST,8.6,,https://www.booking.com/hotel/fr/relais-du-ried.en-gb.html?,48.0924,7.4331,0
Chateau du Haut Koenigsbourg,04-02-2023,overcast clouds,3.69,48.2495,7.3443,4,7.6899999999999995,10,A la Maison Rouge Hôtel & Restaurant,7.9,"The hotel Maison Rouge is located in Barr, on the wine road close to Strasbourg, it is set in a typi",https://www.booking.com/hotel/fr/logis-a-la-maison-rouge.en-gb.html?,48.4071,7.4534,0
Chateau du Haut Koenigsbourg,04-02-2023,overcast clouds,3.69,48.2495,7.3443,4,7.6899999999999995,10,Hôtel Le Mittelwihr,8.7,"Boasting an ideal location on the Wine Route, Hotel Le Mittelwihr offers a warm and friendly welcome",https://www.booking.com/hotel/fr/le-mittelwihr.en-gb.html?,48.1506,7.3205,0
Chateau du Haut Koenigsbourg,04-02-2023,overcast clouds,3.69,48.2495,7.3443,4,7.6899999999999995,10,Hotel Elisabeth,8.4,"Hotel Elisabeth is located in La Vancelle, just 3 km from Château de Frankenbourg and 14 km from the",https://www.booking.com/hotel/fr/elisabeth.en-gb.html?,48.2841,7.3021,0
Chateau du Haut Koenigsbourg,04-02-2023,overcast clouds,3.69,48.2495,7.3443,4,7.6899999999999995,10,Hôtel du Haut Koenigsbourg - calme et nature,9.0,,https://www.booking.com/hotel/fr/le-haut-koenigsbourg.en-gb.html?,48.2316,7.3022,0
Chateau du Haut Koenigsbourg,04-02-2023,overcast clouds,3.69,48.2495,7.3443,4,7.6899999999999995,10,L'Abbaye d'Alspach,8.7,"Located in the heart of the medieval town of Kientzheim, the original architecture at this former co",https://www.booking.com/hotel/fr/abbaye-d-alspach.en-gb.html?,48.1367,7.2855,0
Chateau du Haut Koenigsbourg,04-02-2023,overcast clouds,3.69,48.2495,7.3443,4,7.6899999999999995,10,"The Originals Boutique, Hôtel Le Kastelberg, Obernai",8.1,"The Originals Boutique, Hôtel Le Kastelberg, Obernai is located in the famous Kasterlberg Grand Cru ",https://www.booking.com/hotel/fr/kastelberg.en-gb.html?,48.3875,7.4203,0
Chateau du Haut Koenigsbourg,04-02-2023,overcast clouds,3.69,48.2495,7.3443,4,7.6899999999999995,10,Hotel La Mirabelle,9.0,,https://www.booking.com/hotel/de/quot-la-mirabelle-quot.en-gb.html?,48.2258,7.7124,0
Chateau du Haut Koenigsbourg,04-02-2023,overcast clouds,3.69,48.2495,7.3443,4,7.6899999999999995,10,TIPTOP Hotel Garni Pfauen,8.3,,https://www.booking.com/hotel/de/garni-pfauen.en-gb.html?,48.1422,7.7021,0
Chateau du Haut Koenigsbourg,04-02-2023,overcast clouds,3.69,48.2495,7.3443,4,7.6899999999999995,10,Hotel Le Mandelberg,9.1,"The Hotel Le Mandelberg is located at the foot of a hill in the village of Mittelwihr, in the heart ",https://www.booking.com/hotel/fr/le-mandelberg.en-gb.html?,48.1524,7.3217,0
Chateau du Haut Koenigsbourg,04-02-2023,overcast clouds,3.69,48.2495,7.3443,4,7.6899999999999995,10,Hotel Restaurant Dontenville,8.5,"Hotel Dontenville is located in the heart of Chatenois, in the Alsace region. It offers free Wi-Fi a",https://www.booking.com/hotel/fr/dontenville.en-gb.html?,48.2702,7.3997,0
Chateau du Haut Koenigsbourg,04-02-2023,overcast clouds,3.69,48.2495,7.3443,4,7.6899999999999995,10,Hotel Au Parc des Cigognes,8.1,"Located in Kintzheim, 200 metres from Cigoland, Hotel Au Parc des Cigognes provides accommodation wi",https://www.booking.com/hotel/fr/au-parc-des-cigognes.en-gb.html?,48.255,7.4093,0
Chateau du Haut Koenigsbourg,04-02-2023,overcast clouds,3.69,48.2495,7.3443,4,7.6899999999999995,10,"Hôtel Restaurant Le Verger des Châteaux, The Originals Relais",7.9,,https://www.booking.com/hotel/fr/le-verger-des-chateaux.en-gb.html?,48.3066,7.4195,0
Chateau du Haut Koenigsbourg,04-02-2023,overcast clouds,3.69,48.2495,7.3443,4,7.6899999999999995,10,Hotel Wistub Aux Mines d'Argents - Room Service Disponible,8.3,This hotel is set within a garden in Sainte-Marie-aux-Mines in the Alsace region. ,https://www.booking.com/hotel/fr/wistub-aux-mines-d-argents.en-gb.html?,48.2455,7.1833,0
Chateau du Haut Koenigsbourg,04-02-2023,overcast clouds,3.69,48.2495,7.3443,4,7.6899999999999995,10,Au Fief du Château,9.1,"Au Fief du Château features a terrace, bar and on-site dining in Orschwiller. This 2-star hotel offe",https://www.booking.com/hotel/fr/au-fief-du-chateau.en-gb.html?,48.2414,7.3823,0
Chateau du Haut Koenigsbourg,04-02-2023,overcast clouds,3.69,48.2495,7.3443,4,7.6899999999999995,10,Fast Hotel Colmar Houssen,7.1,The Fast Hotel Colmar Houssen is located 6.8 km away from the centre of Colmar on the famous Alsace ,https://www.booking.com/hotel/fr/fast-colmar-houssen.en-gb.html?,48.1285,7.3615,0
Chateau du Haut Koenigsbourg,04-02-2023,overcast clouds,3.69,48.2495,7.3443,4,7.6899999999999995,10,Alexain Hotel Restaurant & Wellness - Colmar Ouest,7.4,"Located in Trois-Épis, Alexain Hotel Restaurant & Wellness - Colmar Ouest Restaurant & Wellness is o",https://www.booking.com/hotel/fr/ha-tel-restaurant-l-alexian.en-gb.html?,48.0996,7.2347,0
Chateau du Haut Koenigsbourg,04-02-2023,overcast clouds,3.69,48.2495,7.3443,4,7.6899999999999995,10,Hôtel Le Manoir,7.9,,https://www.booking.com/hotel/fr/manoir.en-gb.html?,48.406,7.4496,0
Chateau du Haut Koenigsbourg,04-02-2023,overcast clouds,3.69,48.2495,7.3443,4,7.6899999999999995,10,B&B Hotel Rust-Ettenheim,8.1,,https://www.booking.com/hotel/de/b-amp-b-rust-ettenheim.en-gb.html?,48.2758,7.7823,0
Chateau du Haut Koenigsbourg,04-02-2023,overcast clouds,3.69,48.2495,7.3443,4,7.6899999999999995,10,Hotel Kieffer,9.1,"Located on the Alsace Wine Route, Hotel Kieffer offers rooms with free Wi-Fi access and a flat-scree",https://www.booking.com/hotel/fr/restaurant-kieffer.en-gb.html?,48.3639,7.4335,0
Chateau du Haut Koenigsbourg,04-02-2023,overcast clouds,3.69,48.2495,7.3443,4,7.6899999999999995,10,Gasthof - Hotel Kopf,8.4,"Featuring 2-star accommodation, Gasthof - Hotel Kopf is set in Riegel, 18 km from Europa-Park Main E",https://www.booking.com/hotel/de/gasthof-kopf-riegel.en-gb.html?,48.1514,7.7496,0
Chateau du Haut Koenigsbourg,04-02-2023,overcast clouds,3.69,48.2495,7.3443,4,7.6899999999999995,10,Première Classe Colmar Nord - Houssen,5.8,"Located in Houssen just off the A35 motorway, Première Classe Colmar Nord – Houssen is a 10-minute d",https://www.booking.com/hotel/fr/premiere-classe-colmar-nord-houssen.en-gb.html?,48.1292,7.3612,0
Chateau du Haut Koenigsbourg,05-02-2023,overcast clouds,1.52,48.2495,7.3443,4,5.52,10,Hôtel Berceau Du Vigneron,8.3,The Berceau Du Vigneron is located in the heart of the Alsace vineyard 7 kilometres west of Colmar. ,https://www.booking.com/hotel/fr/berceau-du-vigneron.en-gb.html?,48.0862,7.2772,0
Chateau du Haut Koenigsbourg,05-02-2023,overcast clouds,1.52,48.2495,7.3443,4,5.52,10,B&B HOTEL Colmar Vignobles Ouest,7.1,"Featuring free, high-speed WiFi throughout the property, B&B Hôtel Colmar offers pet-friendly accomm",https://www.booking.com/hotel/fr/b-amp-b-colmar-wintzenheim2.en-gb.html?,48.0839,7.3137,0
Chateau du Haut Koenigsbourg,05-02-2023,overcast clouds,1.52,48.2495,7.3443,4,5.52,10,Hotel Marchal,7.9,"In the heart of the Massif du Hohwald, this hotel invites you for a relaxing and cosy moment Should",https://www.booking.com/hotel/fr/marchal.en-gb.html?,48.4009,7.3291,0
Chateau du Haut Koenigsbourg,05-02-2023,overcast clouds,1.52,48.2495,7.3443,4,5.52,10,Brit Hotel et Spa COLMAR EAST,8.6,,https://www.booking.com/hotel/fr/relais-du-ried.en-gb.html?,48.0924,7.4331,0
Chateau du Haut Koenigsbourg,05-02-2023,overcast clouds,1.52,48.2495,7.3443,4,5.52,10,A la Maison Rouge Hôtel & Restaurant,7.9,"The hotel Maison Rouge is located in Barr, on the wine road close to Strasbourg, it is set in a typi",https://www.booking.com/hotel/fr/logis-a-la-maison-rouge.en-gb.html?,48.4071,7.4534,0
Chateau du Haut Koenigsbourg,05-02-2023,overcast clouds,1.52,48.2495,7.3443,4,5.52,10,Hôtel Le Mittelwihr,8.7,"Boasting an ideal location on the Wine Route, Hotel Le Mittelwihr offers a warm and friendly welcome",https://www.booking.com/hotel/fr/le-mittelwihr.en-gb.html?,48.1506,7.3205,0
